1,2064.879883
2,2070.860107
3,2095.169922
4,2031.359985
5,2036.859985
6,2081.51001
7,2075.840088
8,2026.709961
9,2049.090088
10,2108.540039
11,2024.170044
12,2052.699951
13,2055.030029
14,2114.77002
15,2061.919922
16,2066.48999
17,2092.52002
18,2091.080078
19,2036.219971
20,2043.199951
21,2038.589966
22,2052.959961
23,2045.060059
24,2044.359985
25,2035.550049
26,2055.949951
27,2055.540039
28,2068.629883
29,2137.75
30,2225.550049
31,2224.75
32,2249.679932
33,2265.439941
34,2285.879883
35,2254.790039
36,2267.27002
37,2254.840088
38,2296.659912
39,2297.76001
40,2302.399902
41,2293.629883
42,2293.290039
43,2267.919922
44,2315.300049
45,2326.73999
46,2307.120117
47,2379.909912
48,2429.889893
49,2410.120117
50,2395.169922
51,2354.25
52,2356.73999
53,2381.350098
54,2398.689941
55,2341.659912
56,2308.76001
57,2239.080078
58,2261.969971
59,2316.159912
60,2321.409912
61,2303.429932
62,2308.709961
63,2356.090088
64,2345.100098
65,2406.669922
66,2409.070068
67,2433.530029
68,2402.51001
69,2411.560059
70,2429.810059
71,2421.280029
72,2404.610107
73,2451.76001
74,2466.090088
75,2482.850098
76,2491.399902
77,2521.600098
78,2513.929932
79,2527.040039
80,2520.659912
81,2513.929932
82,2527.419922
83,2511.350098
84,2529.100098
85,2539.98999
86,2529.22998
87,2545.639893
88,2539.899902
89,2536.389893
90,2520.370117
91,2506.320068
92,2527.370117
93,2574.379883
94,2595.419922
95,2601.550049
96,2583.540039
97,2591.48999
98,2611.280029
99,2619.889893
100,2641.649902
101,2625.330078
102,2636.909912
103,2585.080078
104,2622.030029
105,2652.01001
106,2666.570068
107,2756.320068
108,2792.889893
109,2735.929932
110,2727.629883
111,2730.810059
112,2704.419922
113,2719.790039
114,2725.600098
115,2720.570068
116,2738.800049
117,2740.719971
118,2760.040039
119,2761.929932
120,2753.790039
121,2767.790039
122,2768.120117
123,2778.320068
124,2746.01001
125,2731.399902
126,2738.27002
127,2768.73999
128,2821.98999
129,2847.969971
130,2859
131,2842.459961
132,2891.01001
133,2909.389893
134,2909.23999
135,2916.840088
136,2884.379883
137,2895.5
138,2910.379883
139,2897.669922
140,2898.27002
141,2838.419922
142,2869.300049
143,2868.120117
144,2904.120117
145,2887.469971
146,2829.27002
147,2780.340088
148,2792.929932
149,2818.77002
150,2836.530029
151,2852.659912
152,2830.02002
153,2723.679932
154,2690.419922
155,2665.310059
156,2729.25
157,2675.300049
158,2723.540039
159,2747.080078
160,2783.709961
161,2801.120117
162,2776.949951
163,2734.26001
164,2758
165,2828.23999
166,2833.5
167,2859.209961
168,2876.439941
169,2848.300049
170,2855.610107
171,2772.5
172,2775.459961
173,2793.439941
174,2928.550049
175,2922.580078
176,2965.409912
177,2875.47998
178,2917.26001
179,2935.800049
180,2973.659912
181,2984.820068
182,2987.030029
183,2984.969971
184,2932.52002
185,2934.959961
186,2992.909912
187,2987.76001
188,2981.52002
189,2981.23999
190,3014.179932
191,2999.050049
192,2941.570068
193,2935.139893
194,2934.350098
195,2856.120117
196,2922.280029
197,2849.040039
198,2832.360107
199,2875.530029
200,2850.409912
201,2875.929932
202,2960.72998
203,2974.409912
204,2962.120117
205,2973.5
206,2934.090088
207,2899.409912
208,2947.370117
209,2896.77002
210,2856.060059
211,2848.030029
212,2884.409912
213,2938.97998
214,2942.850098
215,2961.280029
216,2928.959961
217,2930.090088
218,2920.050049
219,2893.590088
220,2901.48999
221,2888.330078
222,2753.070068
223,2751.02002
224,2740.090088
225,2771.47998
226,2800.350098
227,2832.959961
228,2782.620117
229,2795.72998
230,2725.810059
231,2713.040039
232,2670.129883
233,2601.840088
234,2607.439941
235,2534.709961
236,2584.800049
237,2582.419922
238,2665.790039
239,2713.969971
240,2757.570068
241,2960.72998
242,2853.01001
243,2860.320068
244,2778.76001
245,2784.26001
246,2829.060059
247,2772.050049
248,2682.600098
249,2706
250,2728.51001
251,2749.75
252,2646.169922
253,2609.350098
